customer_name,opportunity_id,customer_id,product,qty,price,earliest_year,latest_year,cluster_class,cluster_class_name,web_act1_time_bckt1,web_act1_time_bckt2,web_act1_time_bckt3,web_act1_time_bckt4,web_act1_time_bckt5,web_act2_time_bckt1,web_act2_time_bckt2,web_act2_time_bckt3,web_act2_time_bckt4,web_act2_time_bckt5,web_act3_time_bckt1,web_act3_time_bckt2,web_act3_time_bckt3,web_act3_time_bckt4,web_act3_time_bckt5,num_support_req_time_bckt1,num_support_req_time_bckt2,num_support_req_time_bckt3,num_support_req_time_bckt4,num_support_req_time_bckt5,num_pos_chat_time_bckt1,num_pos_chat_time_bckt2,num_pos_chat_time_bckt3,num_pos_chat_time_bckt4,num_pos_chat_time_bckt5,num_neg_chat_time_bckt1,num_neg_chat_time_bckt2,num_neg_chat_time_bckt3,num_neg_chat_time_bckt4,num_neg_chat_time_bckt5,num_pos_email_time_bckt1,num_pos_email_time_bckt2,num_pos_email_time_bckt3,num_pos_email_time_bckt4,num_pos_email_time_bckt5,num_neg_email_time_bckt1,num_neg_email_time_bckt2,num_neg_email_time_bckt3,num_neg_email_time_bckt4,num_neg_email_time_bckt5,num_pos_tweets_time_bckt1,num_pos_tweets_time_bckt2,num_pos_tweets_time_bckt3,num_pos_tweets_time_bckt4,num_pos_tweets_time_bckt5,num_neg_tweets_time_bckt1,num_neg_tweets_time_bckt2,num_neg_tweets_time_bckt3,num_neg_tweets_time_bckt4,num_neg_tweets_time_bckt5,revenue,num_days_ss1,num_days_ss2,num_days_ss3,num_days_ss4,num_days_ss5,num_days_ss6,current_ss,days_in_curr_ss,opentasks_time_bckt1,opentasks_time_bckt2,opentasks_time_bckt3,opentasks_time_bckt4,opentasks_time_bckt5,num_closed_tsk_time_bckt1,num_closed_tsk_time_bckt2,num_closed_tsk_time_bckt3,num_closed_tsk_time_bckt4,num_closed_tsk_time_bckt5,num_sp_pos_com_time_bckt1,num_sp_pos_com_time_bckt2,num_sp_pos_com_time_bckt3,num_sp_pos_com_time_bckt4,num_sp_pos_com_time_bckt5,num_sp_neg_com_time_bckt1,num_sp_neg_com_time_bckt2,num_sp_neg_com_time_bckt3,num_sp_neg_com_time_bckt4,num_sp_neg_com_time_bckt5,overall_sum_of_shipped_qty,overall_sum_of_tot_net_amt,number_of_periods_sold,total_periods_of_activity,% of time product sold,opportunity_value
"ELIMINITE TERMITE SERVICES, INC.",10352,352,labfax,9,495,201101,201101,0,MOST LIKELY,-1.19561154,-1.284638092,-1.292121775,0.327494615,-1.155957123,-1.369585199,-0.615888551,-1.241957843,0.208730539,-1.501107374,1.145430096,0.241919881,-1.473158003,1.874434405,1.002534736,1.122797567,-1.18039317,-0.557646346,0.423199426,-1.135450044,0.240052183,0.241628465,-0.362418893,-1.204764202,0.203263527,-2.459331484,1.213008563,0.450047869,-2.478030165,1.112562431,0.90835618,-0.616597964,-0.413614247,-1.192876695,-0.391181803,-1.083379606,-1.014483633,0.382587408,1.223692826,0.395377979,-1.120032756,1.002751037,-0.485592177,2.384419548,1.526044649,-1.143456378,1.121411066,0.512550753,-0.33047873,-0.320051562,0.833564881,-1.387578483,0.874273901,-0.002646392,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.473711429,0.459950779,1.327308694,1.421648214,-0.430585444,-0.95971487,-0.31525203,0.37173987,-1.355607933,0.432956797,0.908699265,-0.328190754,1.483714323,1.423314923,-0.431541618,-0.732550953,0.577157894,-0.378090682,1.392308727,0.447124973,0.388560522,-0.291984509,1.322947989,-1.304393218,-1.831228865,0.915294354,0.833564881
EMBALAJES PROEM LTDA.,10353,353,zonair,18,125,200611,201507,0,MOST LIKELY,-0.575321497,-0.393987372,-0.570689791,1.128326066,-0.651434753,-0.45196028,0.363712339,-0.636928245,0.895257373,-1.261023221,-1.433404123,-0.441339033,1.463177668,1.185801082,0.30353726,-0.337124969,-0.451032941,0.867140068,-0.319944583,-1.135450044,-0.481516437,2.322619679,-1.080233057,0.282275671,0.919592233,-0.283823599,-0.108627632,0.450047869,-1.038265055,0.293370209,-1.083789777,-0.616597964,-0.413614247,-0.455802945,-1.134281807,-0.310185502,0.481623543,-0.383336845,1.223692826,-0.323618986,-0.452195255,1.704676763,0.153937726,-0.504586709,0.138484479,0.372253633,-2.022847122,-0.203059725,0.358805478,-2.530137344,-0.237232779,0.378430495,1.188557379,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,1.309766093,-1.362024788,1.327308694,-1.358181776,1.32964785,-1.543541416,-1.176716133,-1.371003925,1.325872017,1.347175488,-0.87267666,0.514550327,0.572442665,0.563605791,-1.350365647,-0.732550953,-0.353213349,-1.272555211,-1.31633249,-0.43164757,-1.333009653,0.268446896,-0.454354166,1.665870994,1.238184709,0.849728304,-0.237232779
ENDURA S.P.A.,10354,354,mathstring,15,195,200808,201403,1,SOMEWHAT LIKELY,-0.406151486,-0.15108263,-0.373935614,1.368575502,-0.49727514,0.031000203,0.868355221,-0.352208435,1.113697729,-1.044947483,1.306607235,0.53474513,-1.241342029,0.603111347,2.260730193,-1.067086238,-1.18039317,-0.557646346,-0.319944583,1.166990323,-0.481516437,-1.145699012,-0.362418893,-0.461244266,1.635920939,0.441345696,0.552190465,-0.251093781,1.12138261,-2.164206457,0.90835618,0.082030771,2.367397335,-0.455802945,2.581218214,0.463008603,1.229677131,0.382587408,-0.26868673,0.395377979,0.215642246,0.300825311,-1.125122079,-1.226838274,-1.249075692,0.372253633,-0.450718028,0.512550753,-0.33047873,1.15333896,0.090562423,1.438035882,-0.068576532,0.222737967,-0.22643003,0.987925383,1.640121789,1.346825171,0.174825852,1.370938563,-0.407358167,-1.358181776,1.32964785,1.375591314,-0.31525203,-1.371003925,0.432045367,0.432956797,0.908699265,-0.328190754,-0.338828992,1.423314923,-0.431541618,-1.328623464,0.577157894,-0.378090682,0.489428322,-0.43164757,0.962417247,0.87198841,0.271982828,-0.745630643,0.146181803,-1.379517382,0.090562423
"ENSYSTEX II, INC.",10355,355,mathstring,16,195,200812,201210,1,SOMEWHAT LIKELY,0.157748553,0.658599843,0.281911644,2.137373695,-0.006767281,0.852033026,1.729216609,0.18164121,2.268311041,-1.261023221,-1.433404123,0.388332505,-1.473158003,0.39122417,-0.115861225,-1.067086238,-1.18039317,0.867140068,1.909487443,-0.367969922,-1.203085056,-0.452035274,1.073209435,0.282275671,-0.513065179,-0.283823599,1.213008563,-0.251093781,-0.3183825,0.293370209,0.244307528,0.082030771,-0.413614247,-0.455802945,-0.391181803,1.236202707,-0.266430045,0.382587408,-0.26868673,0.395377979,-1.120032756,-0.401100415,-0.485592177,-1.226838274,1.526044649,0.372253633,-1.236782575,-0.203059725,0.358805478,0.416643699,0.185258815,1.61463678,0.717132162,0.560814505,1.154306789,0.249870017,-0.533809401,0.633635884,-1.446517349,0.459950779,0.459975264,-1.358181776,-0.430585444,0.791764768,-0.31525203,-0.499632027,1.325872017,-0.481261894,-1.466468635,0.514550327,0.572442665,-0.296103341,-1.350365647,-0.732550953,0.577157894,0.516373848,-1.31633249,-1.310420113,0.962417247,-0.162654185,-0.190501136,-0.716222087,-0.47360363,-0.854988985,0.185258815
"ENSYSTEX III, INC.",10356,356,openfix,20,295,200905,201303,1,SOMEWHAT LIKELY,-0.236981474,0.091822112,-0.177181436,1.592808308,-0.371144548,0.079296252,0.957409847,-0.316618459,1.30093232,-1.116972729,-0.627518429,0.729961962,-1.241342029,-1.356845035,0.443336755,2.582720104,0.278327289,0.867140068,0.423199426,0.399510201,-1.203085056,0.241628465,-0.362418893,-0.461244266,0.203263527,0.441345696,0.552190465,-0.251093781,1.12138261,0.293370209,-1.083789777,-1.315226699,0.976891544,2.492492055,-1.134281807,-1.083379606,0.481623543,-0.383336845,-0.26868673,1.114374943,-0.452195255,-1.103026141,-0.485592177,1.662167983,0.138484479,-0.385601373,1.121411066,-0.203059725,0.358805478,-0.320051562,1.535289425,-1.210977585,1.188557379,-0.002646392,-0.22643003,-0.764956113,-0.533809401,-0.079553404,-1.60865167,-1.362024788,0.459975264,1.421648214,1.32964785,0.791764768,-0.31525203,-1.371003925,1.325872017,0.432956797,-1.466468635,-0.328190754,-0.338828992,-1.155812473,-0.431541618,-0.732550953,0.577157894,1.410838377,1.392308727,-1.310420113,1.536273972,-0.119544077,0.39205078,-0.716222087,-0.47360363,-0.854988985,1.535289425
"ENSYSTEX IV, INC.",10357,357,mathstring,12,195,200810,201507,0,MOST LIKELY,-0.91366152,-0.879796856,-0.964198146,0.695877083,-0.931724958,-0.645144474,0.126233335,-0.779288151,0.895257373,-1.465094751,-1.272226984,0.241919881,-1.086798046,0.814998523,-0.535259711,-0.337124969,0.278327289,0.867140068,-0.319944583,0.399510201,0.961620802,1.628955941,-0.362418893,-0.461244266,-1.229393885,0.441345696,1.213008563,-0.95223543,0.401500055,0.293370209,0.90835618,-1.315226699,-0.413614247,-0.455802945,-0.391181803,0.463008603,0.481623543,0.382587408,0.477503048,0.395377979,0.883479747,0.300825311,-0.485592177,0.217664855,-0.555295606,-1.143456378,-0.450718028,-0.918670202,0.358805478,0.416643699,-0.193526752,-1.387578483,0.559990423,-0.34072293,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.960114389,1.370938563,-0.407358167,-1.358181776,1.32964785,-0.375888324,-0.31525203,-1.371003925,1.325872017,1.347175488,1.502491241,-1.170931835,0.572442665,-0.296103341,1.40610644,0.459594069,-1.283584591,-0.378090682,0.489428322,-0.43164757,1.536273972,-1.369737213,-0.73006576,1.077699863,0.559372092,0.948077379,-0.193526752
"ENSYSTEX, INC.",10358,358,Voyalight,10,150,201011,201506,1,SOMEWHAT LIKELY,-0.18059147,0.172790359,-0.111596711,1.656874824,-0.329101017,0.465664639,1.372998103,-0.067488624,1.847033211,-1.225010598,1.226018666,2.63332608,-0.932254064,-0.244437359,-1.374056682,-0.337124969,1.007687519,1.579533275,0.423199426,0.399510201,0.240052183,-1.145699012,-0.362418893,1.025795607,-0.513065179,0.441345696,1.213008563,0.450047869,0.401500055,1.112562431,-1.083789777,1.479288241,-0.413614247,-0.455802945,-1.134281807,-0.310185502,-0.266430045,0.382587408,-1.761066286,-0.323618986,1.551317248,-0.401100415,-0.485592177,0.217664855,2.219824735,1.130108638,1.121411066,0.512550753,-1.019762937,0.416643699,-0.60144967,0.0252287,-1.168568703,1.124275402,0.602012061,0.342126937,-0.533809401,0.633635884,-1.284383029,1.370938563,1.327308694,-0.431571779,-1.310702091,-0.375888324,-1.176716133,1.243111767,1.325872017,1.347175488,0.908699265,-1.170931835,-1.250100649,1.423314923,0.487282411,-0.732550953,-1.283584591,-1.272555211,-1.31633249,1.325897516,-0.759152928,-0.421314834,-0.528470186,-0.745630643,-0.207981301,-1.182819233,-0.60144967
ENTECH SYSTEMS CORPORATION,10359,359,zonair,19,125,200902,201102,0,MOST LIKELY,-0.744491509,-0.636892114,-0.767443969,0.920109889,-0.791579856,-0.210480039,0.601191342,-0.530158316,0.583199721,-0.852880161,-0.949872707,-1.368618987,0.690457754,-1.515760417,-0.395460216,-0.337124969,1.737047749,-0.557646346,-0.319944583,-1.135450044,0.240052183,-1.145699012,-0.362418893,-1.204764202,2.352249646,0.441345696,1.213008563,0.450047869,-2.478030165,1.112562431,0.244307528,0.082030771,-0.413614247,-1.192876695,2.581218214,-1.85657371,-0.266430045,1.148511662,-1.761066286,1.114374943,0.215642246,2.406602488,0.153937726,0.217664855,-0.555295606,-2.659166389,1.121411066,0.512550753,0.358805478,-0.320051562,-0.176529964,-1.210977585,0.245706946,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,0.336960172,-1.362024788,0.459975264,-1.358181776,0.449531203,-0.95971487,-1.176716133,-1.371003925,-0.461781283,0.432956797,0.31490729,-1.170931835,-1.250100649,0.563605791,-1.350365647,1.055666581,-0.353213349,-1.272555211,1.392308727,0.447124973,-1.333009653,-1.326627105,-0.911402955,-1.010307652,-1.122902655,-0.854988985,-0.176529964
ENVINCIO LLC,10360,360,Statip,14,100,201103,201103,1,SOMEWHAT LIKELY,-0.547126495,-0.353503248,-0.537897428,1.176375953,-0.609391222,-0.307072135,0.512136716,-0.565748293,0.957668903,-1.225010598,0.581310111,-0.2461222,-0.468622116,-0.244437359,-0.675059206,-0.337124969,-0.451032941,-0.557646346,1.166343434,-0.367969922,-0.481516437,-1.145699012,1.791023599,-0.461244266,-0.513065179,-1.008992894,0.552190465,1.151189519,1.12138261,-0.525822013,0.244307528,0.082030771,1.67214444,-1.192876695,0.351918202,1.236202707,-0.266430045,1.148511662,1.223692826,0.395377979,0.215642246,-1.103026141,0.793467629,-0.504586709,-1.249075692,-0.385601373,0.335346519,1.228161231,0.358805478,1.15333896,-0.650011923,1.438035882,0.559990423,-0.22803075,1.154306789,1.356953067,-0.533809401,0.633635884,0.499094492,0.459950779,1.327308694,-1.358181776,0.449531203,-1.543541416,-0.31525203,-1.371003925,0.432045367,-1.395480585,1.502491241,-0.328190754,-0.338828992,1.423314923,-1.350365647,-0.732550953,-1.283584591,1.410838377,-1.31633249,-1.310420113,1.536273972,1.216869275,-0.400002418,-1.304393218,-1.831228865,0.915294354,-0.650011923
"ENVIRO TECH CHEMICAL SERVICES, INC.",10361,361,labfax,20,495,200807,201111,0,MOST LIKELY,-1.026441528,-1.04173335,-1.095367598,0.551727421,-0.987782999,-1.128104958,-0.378409547,-1.099597938,0.551993956,-1.609145243,1.467784374,1.218004044,0.845001737,0.285280582,0.443336755,-0.337124969,0.278327289,0.154746861,-0.319944583,0.399510201,0.961620802,0.935292203,-1.080233057,1.769315544,-0.513065179,-0.283823599,0.552190465,-0.251093781,1.12138261,0.293370209,0.244307528,-1.315226699,0.281638648,1.755418305,-1.134281807,0.463008603,0.481623543,-2.681109605,1.223692826,-1.761612916,2.219154749,1.704676763,-0.485592177,0.217664855,1.526044649,0.372253633,-0.450718028,0.512550753,1.048089685,0.416643699,3.477779513,0.0252287,0.874273901,-0.115338571,0.049717334,0.434383858,-0.533809401,0.633635884,-1.122248709,1.370938563,1.327308694,0.495038217,1.32964785,-0.375888324,0.546212073,1.243111767,1.325872017,1.347175488,-0.278884685,-0.328190754,-1.250100649,-0.296103341,0.487282411,-0.732550953,-1.283584591,-1.272555211,0.489428322,-1.310420113,-0.759152928,0.65643787,2.399112597,-0.863264869,-0.650685182,-1.051687134,3.477779513
ENVIRO-SOLUTIONS LTD.,10362,362,solbam,7,85,200701,201507,0,MOST LIKELY,-1.505756561,-1.729963452,-1.652837767,-0.088937739,-1.394203797,-1.562769393,-0.853367554,-1.384317748,0.224333422,-1.717183112,-0.466341291,-1.075793739,-1.473158003,2.086321581,0.58313625,-0.337124969,-1.18039317,-1.270039553,-1.063088592,0.399510201,-1.203085056,-0.452035274,1.791023599,-1.204764202,-0.513065179,-0.283823599,-0.108627632,1.151189519,0.401500055,-0.525822013,-1.083789777,0.082030771,2.367397335,-1.192876695,1.095018206,0.463008603,0.481623543,0.382587408,1.223692826,-1.761612916,0.215642246,-0.401100415,0.793467629,0.217664855,-1.249075692,0.372253633,0.335346519,0.512550753,1.048089685,-0.320051562,-1.040938053,0.201829597,-1.63999392,-0.002646392,0.141766455,-0.764956113,-0.533809401,-0.079553404,-0.960114389,1.370938563,1.327308694,-0.431571779,0.449531203,-0.95971487,1.407676176,-1.371003925,1.325872017,-0.481261894,-0.87267666,-0.328190754,0.572442665,-1.155812473,-0.431541618,1.651739092,0.577157894,-1.272555211,1.392308727,-1.310420113,0.388560522,1.303089492,-0.513646982,0.960065637,1.179157525,0.128501759,-1.040938053
ENVIRO-TECH SERVICES,10363,363,Statip,18,100,201103,201412,0,MOST LIKELY,-1.336586549,-1.48705871,-1.45608359,0.151311696,-1.254058695,-1.272993103,-0.526833924,-1.17077789,0.317950717,-1.525115789,-1.272226984,-1.271010571,-1.086798046,2.086321581,0.093838017,0.392836299,1.007687519,-0.557646346,1.166343434,-1.135450044,0.240052183,0.241628465,-0.362418893,-0.461244266,0.919592233,0.441345696,1.213008563,1.151189519,1.12138261,-1.345014235,0.90835618,-0.616597964,0.976891544,0.281270805,-0.391181803,-1.083379606,-0.266430045,1.148511662,0.477503048,-0.323618986,0.215642246,0.300825311,-0.485592177,0.939916419,-1.249075692,-0.385601373,-2.022847122,-0.203059725,-2.398331352,-0.320051562,-0.455762914,-1.210977585,-0.854285226,1.236967581,-1.146921243,-0.764956113,-0.533809401,-0.792742691,1.309766093,-0.451037004,-0.407358167,-0.431571779,-1.310702091,0.207938222,-1.176716133,0.37173987,1.325872017,-1.395480585,0.908699265,0.514550327,0.572442665,-1.155812473,-0.431541618,-0.136478442,1.507529137,-0.378090682,-1.31633249,-0.43164757,1.536273972,0.397777221,-0.587763002,-1.157350435,-0.503117222,-1.936828804,-0.455762914
"ENVIROAQUA CONSULTANTS, INC.",10364,364,solbam,10,85,201004,201312,1,SOMEWHAT LIKELY,-0.434346488,-0.191566753,-0.406727977,1.336542244,-0.51128965,0.175888348,1.016779598,-0.245438506,1.363343851,-1.128976937,-1.111049846,-0.978185322,1.61772165,-0.297409153,-0.255660721,0.392836299,-1.18039317,-0.557646346,0.423199426,-0.367969922,2.40475804,0.241628465,-1.080233057,1.769315544,-1.229393885,-1.008992894,1.213008563,-0.251093781,-1.038265055,1.112562431,1.572404832,-0.616597964,2.367397335,0.281270805,0.351918202,-2.629767815,-0.266430045,-0.383336845,1.223692826,-0.323618986,-0.452195255,-0.401100415,0.153937726,-0.504586709,0.138484479,0.372253633,0.335346519,-2.349891158,1.048089685,1.15333896,-0.91710431,-0.857775789,0.874273901,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,0.985497453,-1.362024788,-0.407358167,-0.431571779,0.449531203,0.791764768,0.546212073,-1.371003925,1.325872017,-1.395480585,1.502491241,1.357291409,-1.250100649,-1.155812473,1.40610644,-1.328623464,0.577157894,-0.378090682,-1.31633249,0.447124973,0.962417247,-0.378204726,-0.84123979,-0.892673426,-0.532630814,-1.248385283,-0.91710431
ENVIROCARE CORPORATION,10365,365,Voyalight,15,150,201207,201310,1,SOMEWHAT LIKELY,-0.800881513,-0.717860361,-0.833028695,0.824010115,-0.847637897,-0.355368184,0.48245184,-0.601338269,1.051286199,-1.309040052,0.420132972,-0.099709576,-1.31861402,0.232308788,-1.164357439,-0.337124969,-0.451032941,-1.270039553,1.909487443,-0.367969922,-1.203085056,-0.452035274,0.355395271,0.282275671,2.352249646,-1.008992894,1.213008563,-1.65337708,0.401500055,0.293370209,0.90835618,1.479288241,-0.413614247,0.281270805,-0.391181803,1.236202707,1.229677131,1.148511662,-1.014876508,-1.042615951,2.219154749,0.300825311,0.793467629,0.939916419,0.138484479,0.372253633,-1.236782575,0.512550753,-0.33047873,-0.320051562,-0.237232779,1.61463678,-0.540001748,-0.566107288,1.522503274,-0.764956113,-0.533809401,-0.079553404,1.471900413,-1.362024788,-1.274691598,-1.358181776,-0.430585444,-1.543541416,-0.31525203,1.243111767,-1.355607933,-1.395480585,1.502491241,1.357291409,1.483714323,-1.155812473,-0.431541618,0.459594069,-0.353213349,1.410838377,-1.31633249,1.325897516,-0.185296203,0.742658086,-0.128243679,-1.127941878,-1.388524984,-0.822205961,-0.237232779
"ENVIRONMENTAL COMPLIANCE RESOURCES, LLC",10366,366,mathstring,16,195,200707,201107,1,SOMEWHAT LIKELY,-0.096006464,0.29424273,-0.013219622,1.785007856,-0.245013955,0.562256735,1.432367854,-0.031898648,1.72221015,-1.080960106,-1.352815554,0.388332505,-0.70043809,-1.197929653,1.352033474,0.392836299,-1.18039317,2.291926482,-0.319944583,1.166990323,-0.481516437,-0.452035274,1.791023599,-0.461244266,0.919592233,0.441345696,0.552190465,0.450047869,-0.3183825,1.112562431,-0.419741124,-1.315226699,-0.413614247,1.755418305,1.83811821,-0.310185502,-2.51059081,1.148511662,-0.26868673,1.114374943,-0.452195255,0.300825311,-0.485592177,1.662167983,0.138484479,1.130108638,-1.236782575,1.228161231,1.048089685,-0.320051562,0.185258815,1.791237677,1.345699117,1.34965976,0.970208547,-0.764956113,-0.533809401,-0.079553404,0.499094492,-0.451037004,-1.274691598,1.421648214,-0.430585444,0.791764768,1.407676176,-1.371003925,-1.355607933,-0.481261894,1.502491241,0.514550327,1.483714323,-1.155812473,1.40610644,1.055666581,0.577157894,1.410838377,0.489428322,1.325897516,-0.759152928,0.87198841,0.271982828,-1.069124765,-0.414576446,-1.740130655,0.185258815
"ENVIROTRADES, LLC",10367,367,Voyalight,15,150,200906,201310,0,MOST LIKELY,-0.829076515,-0.758344485,-0.865821057,0.824010115,-0.819608876,-0.838328667,-0.051875917,-0.88605808,1.066889082,-1.72918732,-0.708106999,-1.515031612,-0.082262159,-0.615239918,-0.954658197,1.122797567,0.278327289,-1.270039553,-0.319944583,-1.135450044,-1.203085056,0.241628465,-0.362418893,0.282275671,0.203263527,1.166514991,1.213008563,1.151189519,0.401500055,0.293370209,-0.419741124,-0.616597964,-0.413614247,-1.192876695,1.095018206,0.463008603,0.481623543,0.382587408,0.477503048,-2.48060988,0.883479747,-1.103026141,-1.125122079,0.939916419,0.138484479,1.130108638,1.121411066,0.512550753,0.358805478,1.15333896,-0.237232779,-0.857775789,-0.854285226,-0.678799468,0.417913819,-0.764956113,-0.533809401,-0.079553404,-0.473711429,-0.451037004,0.459975264,-1.358181776,0.449531203,1.375591314,0.546212073,1.243111767,0.432045367,-0.481261894,0.31490729,-1.170931835,1.483714323,0.563605791,-0.431541618,-1.328623464,0.577157894,-0.378090682,-1.31633249,1.325897516,0.388560522,1.561750141,0.153397196,-0.245685182,-0.296522078,-0.035413365,-0.237232779
"EOX, LLC D/B/A GO2 INTERNATIONAL",10368,368,openfix,18,295,200808,201304,1,SOMEWHAT LIKELY,0.101358549,0.577631596,0.216326919,2.041273921,-0.076839832,0.900329074,1.818271235,0.217231186,2.034267802,-1.020939068,1.628961513,-0.880576906,0.381369789,-0.827127094,0.443336755,-1.067086238,-1.18039317,-0.557646346,-0.319944583,-1.135450044,-0.481516437,1.628955941,0.355395271,1.769315544,0.919592233,-1.008992894,0.552190465,-2.35451873,0.401500055,0.293370209,0.90835618,-0.616597964,0.281638648,-0.455802945,-0.391181803,0.463008603,-1.014483633,-1.915185352,0.477503048,-1.761612916,-0.452195255,-0.401100415,2.072527434,-0.504586709,-0.555295606,-2.659166389,-1.236782575,1.228161231,1.048089685,0.416643699,1.248772138,1.084834086,0.717132162,0.673506684,0.233815576,1.818237671,1.32956019,1.346825171,-0.311577108,-0.451037004,-0.407358167,1.421648214,1.32964785,-0.95971487,-0.31525203,1.243111767,0.432045367,-0.481261894,0.31490729,0.514550327,-0.338828992,1.423314923,-0.431541618,1.055666581,0.577157894,1.410838377,1.392308727,-0.43164757,-0.759152928,-1.154186672,-0.307604447,0.195443166,-0.178467709,0.68581318,1.248772138
ERCO WORLDWIDE,10369,369,solbam,13,85,201111,201404,0,MOST LIKELY,-1.421171555,-1.608511081,-1.554460679,0.023178664,-1.324131246,-1.466177296,-0.734628052,-1.313137795,-0.212547291,-1.261023221,0.984252958,-0.441339033,-1.009526055,-0.880098888,0.653035998,-1.067086238,-0.451032941,-0.557646346,-1.063088592,0.399510201,0.240052183,1.628955941,0.355395271,-0.461244266,-1.229393885,1.166514991,0.552190465,-2.35451873,-0.3183825,1.112562431,-1.083789777,-0.616597964,0.281638648,0.281270805,1.095018206,1.236202707,1.229677131,-1.915185352,1.223692826,0.395377979,0.215642246,-0.401100415,-0.485592177,0.217664855,0.138484479,-0.385601373,0.335346519,-0.203059725,-1.019762937,1.15333896,-0.793270567,0.0252287,1.188557379,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,1.309766093,0.459950779,1.327308694,1.421648214,0.449531203,1.375591314,-1.176716133,-0.499632027,1.325872017,-0.481261894,1.502491241,-1.170931835,1.483714323,-0.296103341,-1.350365647,-0.732550953,-1.283584591,1.410838377,-1.31633249,-0.43164757,0.962417247,1.087538951,-0.55564606,-1.216167548,-0.975334695,-1.904045779,-0.793270567
"ESPREE ANIMAL PRODUCTS, INC.",10370,370,solbam,14,85,200601,201507,1,SOMEWHAT LIKELY,-0.518931493,-0.313019124,-0.505105065,1.22442584,-0.595376712,-0.355368184,0.452766965,-0.601338269,1.316535203,-1.537119997,-0.869284138,2.828542912,-0.623166098,0.603111347,-1.304156934,2.582720104,-1.18039317,0.154746861,-0.319944583,-1.135450044,-1.203085056,-0.452035274,1.073209435,1.769315544,0.203263527,0.441345696,1.213008563,-0.251093781,-1.75814761,0.293370209,0.244307528,0.780659506,0.976891544,-1.192876695,-0.391181803,-0.310185502,-0.266430045,1.148511662,1.223692826,-0.323618986,0.215642246,-0.401100415,0.153937726,-1.226838274,-0.555295606,0.372253633,1.121411066,-0.918670202,-2.398331352,1.15333896,-0.751992652,-0.857775789,-0.697143487,1.011583222,1.522503274,-0.764956113,-0.533809401,-0.079553404,1.471900413,1.370938563,-1.274691598,1.421648214,1.32964785,0.207938222,0.546212073,1.243111767,1.325872017,0.432956797,0.31490729,-1.170931835,0.572442665,-1.155812473,1.40610644,-0.732550953,-1.283584591,-1.272555211,-0.413452084,-1.310420113,1.536273972,-1.542177645,-1.068034811,1.95995656,1.53332063,0.849728304,-0.751992652
ESSENTIALS,10371,371,apstring,14,90,200601,201507,1,SOMEWHAT LIKELY,-0.518931493,-0.313019124,-0.505105065,1.208409211,-0.623405732,-0.017295845,0.838670346,-0.352208435,1.285329438,-1.188997975,-0.708106999,1.803654541,0.45864178,-0.350380947,-0.255660721,-1.067086238,-0.451032941,-0.557646346,1.166343434,-1.135450044,0.240052183,-1.145699012,-0.362418893,0.282275671,-1.229393885,0.441345696,-0.108627632,1.151189519,-1.038265055,0.293370209,-0.419741124,-1.315226699,0.281638648,0.281270805,-0.391181803,-1.083379606,-0.266430045,-1.149261098,0.477503048,-0.323618986,-0.452195255,2.406602488,-0.485592177,1.662167983,-1.249075692,0.372253633,1.121411066,-0.203059725,0.358805478,0.416643699,-0.717999076,-1.56417938,0.245706946,0.110045788,0.325864698,0.895668463,-0.533809401,0.633635884,-0.311577108,-1.362024788,-1.274691598,0.495038217,0.449531203,0.207938222,0.546212073,1.243111767,0.432045367,-0.481261894,0.908699265,-1.170931835,-0.338828992,-0.296103341,-1.350365647,-0.136478442,-1.283584591,-1.272555211,1.392308727,0.447124973,-0.759152928,-0.593755266,-0.860509955,2.048182229,1.53332063,0.948077379,-0.717999076
"ESSICK AIR PRODUCTS, INC.",10372,372,apstring,18,90,200712,201504,1,SOMEWHAT LIKELY,0.270528561,0.820536338,0.413081096,2.265506727,0.04929076,1.141809316,2.055750238,0.359591091,2.517957163,-1.21300639,-1.513992692,0.437136714,0.690457754,-1.039014271,0.513236503,-0.337124969,-1.18039317,-0.557646346,1.166343434,1.934470445,0.240052183,-1.145699012,-0.362418893,-0.461244266,-0.513065179,0.441345696,-0.108627632,-0.251093781,1.12138261,0.293370209,0.90835618,0.082030771,-0.413614247,1.018344555,-0.391181803,0.463008603,-0.266430045,0.382587408,-1.014876508,-0.323618986,-0.452195255,-0.401100415,-1.125122079,-0.504586709,1.526044649,0.372253633,-0.450718028,-0.203059725,0.358805478,-0.320051562,-0.543174968,0.908233189,0.402848685,-0.34072293,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.960114389,0.459950779,-1.274691598,1.421648214,-0.430585444,0.207938222,-1.176716133,-0.499632027,-1.355607933,-0.481261894,1.502491241,-1.170931835,-1.250100649,1.423314923,-0.431541618,-1.328623464,-1.283584591,1.410838377,-0.413452084,-1.310420113,-0.759152928,-0.421314834,-0.824934265,-0.833856313,0.765967237,-1.740130655,-0.543174968
